Name,Rating,Reviews,Price,Location,ReviewsData
Sushi 101,4.0,299,$$,"{'address1': '930 S Robertson Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90035', 'country': 'US', 'state': 'CA', 'display_address': ['930 S Robertson Blvd', 'Los Angeles, CA 90035']}","['There was not much customers at the dining but this restaurant seems to have lots of To-Go and delivery orders.\n\nServer is friendly and served me when I...', 'Sushi 101 is a small, cute Japanese spot off Robertson and Olympic.  Being on Robertson Blvd, may be hard to find parking, but there is a plaza nearby to...', 'They continue to deliver tasty Japanese food.  Not an imposter like the other fake places.    Service is timely as well.']"
Yanagi Kitchen - Manhattan Beach,4.5,174,$$,"{'address1': '3001 N Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Manhattan Beach', 'zip_code': '90266', 'country': 'US', 'state': 'CA', 'display_address': ['3001 N Sepulveda Blvd', 'Manhattan Beach, CA 90266']}","[""First time I ordered just the spicy salmon and edamame and it was surprisingly good. I'm glad I got two rolls (8 in a roll) because the rice was airy and..."", 'We had ordered delivery, and were impressed at the quality and freshness. I have become a sucker for Dumplings with Spicy Garlic Sauce, and these did not...', ""I'm not a true Sushi eater, but this place makes me want to reconsider. \n\nMeanwhile, until I make that leap, I'm content eating way too much of these delish...""]"
Hwal A Kwang Jang,4.0,231,$$,"{'address1': '730 S Western Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['730 S Western Ave', 'Los Angeles, CA 90005']}","[""TL;DR The restaurant is a bit small but the food is pretty good. Very expensive. You go here for the local spot vibes.\n\nParking- isn't too difficult since..."", 'This is a hidden gem that honestly needs way more attention. If you are looking for a night out where the culinary flavors will blow your mind this is the...', ""This is one of those spots in Koreatown that's small and doesn't look like much, but serves up incredible food. If you're looking for bomb sashimi, I really...""]"
Mrs Fish,4.0,1431,$$,"{'address1': '448 South Hill St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['448 South Hill St', 'Los Angeles, CA 90013']}","[""Such a cute date night spot in DTLA and honestly, the prices are affordable in my opinion. \n\nIt's a unique spot that has an aquarium suspended in the..."", 'Great service from each and every lady and gentlemen that attended us. \nAwesome live performance with entertaining chill sophisticated vibes and awesome...', 'I was born in Mexico but I am Americanized, like I rather have a croissant to sop the oils and bits of a dinner plate than a tortilla. But my mom, my mom...']"
Ebaes,4.0,959,$$,"{'address1': '2314 S Union Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90007', 'country': 'US', 'state': 'CA', 'display_address': ['2314 S Union Ave', 'Los Angeles, CA 90007']}","[""This place is unreal, I've been coming here for 5 years and I have not once been disappointed. Their original ramen is so delicious and one of the only..."", 'tldr: decent ambience/service with poor food. \n\ngot here on a thursday night and waited around 20 minutes without a reservation for a party of 3. place was...', 'I passed by this restaurant accidentally and decided to walk in and have dinner. I highly recommend coming to this place If you are looking for a good...']"
Hama Sushi,3.5,583,$$,"{'address1': '213 Windward Ave', 'address2': '', 'address3': '', 'city': 'Venice', 'zip_code': '90291', 'country': 'US', 'state': 'CA', 'display_address': ['213 Windward Ave', 'Venice, CA 90291']}","['My dear fellows, I recently had the pleasure of visiting a quaint little sushi establishment that I simply must tell you all about. The experience was...', 'Ambiance was cool especially if you appreciate the 80s but the sushi is way too overpriced for the quality. The service was not great either, I had to flag...', 'Really cool spot in a trendy area.Went in a Saturday night, spontaneously. We sat at the bar so the service was good. The food was also good. Parking was...']"
Yen Sushi & Sake Bar - Los Angeles,4.0,304,$$,"{'address1': '2081 Hillhurst Ave', 'address2': 'Ste A', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90027', 'country': 'US', 'state': 'CA', 'display_address': ['2081 Hillhurst Ave', 'Ste A', 'Los Angeles, CA 90027']}","['Delicious lunch special for only $14.45!! Large portion of salmon :) Service was good enough and delicious food always makes up for any shortcomings.', ""Very small and tight sushi spot. \n\nThere's a big parking lot. \n\nService was not great, but the food quality was great for us. \n\nPrice for portion for us was..."", 'I called 2 mins prior they said no wait time needed. Walked in With my husband and toddler and said 3 though it was really 2. Said they were busy but could...']"
Fifty One,4.0,576,$$,"{'address1': '9540 Washington Blvd', 'address2': None, 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['9540 Washington Blvd', 'Culver City, CA 90232']}","['Dim sum is 4/5 for Siu Mai (actually i order chk pork and shr but didnt get shr) it large size 4 for order. A little bit dry since they use less fat...', ""I had been wanting to try this restaurant for quite some time. Finding good dim sum on the westside is pretty rare so I didn't have my hopes up, however due..."", ""I had been wanting to try this fairly new Asian restaurant for a while. Finally we had a chance to come in on new year day. We didn't have a reservation and...""]"
Tomi Sushi,4.0,296,$$,"{'address1': '12740 Culver Blvd', 'address2': 'Ste A', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['12740 Culver Blvd', 'Ste A', 'Los Angeles, CA 90066']}","['hands down the best sushi in the playa vista/del ray area. super fresh and flavorful and guaranteed food heaven every time. \n\nblue crab hand roll (baked):...', 'Been to Tomi Sushi twice now.  Never meant to come here that first time because we went to another sushi spot first.  Glad that our first place did not...', ""The woman at the cash register was extremely rude and unfriendly . I asked for some soy sauce, wasabi, and ginger and she wouldn't give it to me. She said...""]"
Sushi Dan - Los Angeles,4.5,79,$$,"{'address1': '5230 Santa Monica Blvd', 'address2': None, 'address3': None, 'city': 'Los Angeles', 'zip_code': '90029', 'country': 'US', 'state': 'CA', 'display_address': ['5230 Santa Monica Blvd', 'Los Angeles, CA 90029']}","['Sushi Dan has a large, expansive dining room that has modern decorations, and a really cool lit-up tree that is super inviting. \n\nService is incredibly...', ""Sushi Dan does not disappoint. It's a cozy and laid-back environment, with good music and a very cute light up tree that feels a bit romantic and festive...."", 'FRESH QUALITY SASHIMI\n\nEverything we ordered was delicious here! Not just the fresh sashimi and sushi but also the hot kitchen items like udon and the...']"
Katsuya Hollywood,3.5,2015,$$$,"{'address1': '6300 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6300 Hollywood Blvd', 'Los Angeles, CA 90028']}","['Food = 2.5\nService = 5\nAmbiance = 4\n\nFood: We ordered the Shishito Peppers, Rock Shrimp, Grilled Lobster, Miso Cod & Mochi Donuts. The peppers were drenched...', ""The decor of this restaurant is quite nice and executed in the very typical Katsuya style. The dinner time was busy and loud, so it's definitely not a spot..."", ""It's an awesome place for romantic dates \n\nAmbience is very luxurious and the best part they have live dj and also live food stations. Food is great very...""]"
Sushi Note,4.0,275,$$$$,"{'address1': '13447 Ventura Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '91423', 'country': 'US', 'state': 'CA', 'display_address': ['13447 Ventura Blvd', 'Los Angeles, CA 91423']}","['I recently had the pleasure of dining at Sushi Note, and I must say it was an outstanding culinary experience. Located in a trendy neighborhood, the...', 'Went to Sushi Note last night and it was the best decision! We were greeted with a welcome shot of rosé and ordered the Half Note Omakase. All the...', 'OMAKASE dinner for my birthday, so far my favourite omakase spot in LA area.\nThe price is so worth it! Most LA omakase spot is overpriced but sushi note is...']"
Nozawa Bar,4.5,280,$$$$,"{'address1': '212 N Canon Dr', 'address2': '', 'address3': '', 'city': 'Beverly Hills', 'zip_code': '90210', 'country': 'US', 'state': 'CA', 'display_address': ['212 N Canon Dr', 'Beverly Hills, CA 90210']}","['SO. WORTH. IT.\n\nI had the pleasure of enjoying this because my friend lost a super bowl bet and let me tell you.. FREE tastes even better!! \n\nSuch an...', ""I recently read a 1-star review below and felt bad about what the couple experienced. However, I believe there was a misunderstanding regarding the chef's..."", ""TLDR: Shameful and terrible experience that left me feeling disgusted for days. I'm not talking about the food (which I'd say was 4.5/5). It's Chef Fujita's...""]"
Taiko,4.0,274,$$,"{'address1': '11677 San Vicente Blvd', 'address2': 'Ste 302', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90049', 'country': 'US', 'state': 'CA', 'display_address': ['11677 San Vicente Blvd', 'Ste 302', 'Los Angeles, CA 90049']}","[""4 stars is a perfectly appropriate rating in my opinion. The food here is good, nothing spectacular, and the menu is quite extensive, so you'll be able to..."", 'Was in the mood for sushi today and stopped by this spot in the Brentwood Gardens Center. From the service to the food, nothing stood out as bad and nothing...', ""Service took over 45 minutes for some sushi, miso soup, and some fresh seaweed. They were severely understaffed, but c'mon, this is truly unacceptable! IF...""]"
Haruka Sake and Sushi,4.5,152,$$,"{'address1': '711 Foothill Blvd', 'address2': 'Ste G', 'address3': '', 'city': 'La Cañada Flintridge', 'zip_code': '91011', 'country': 'US', 'state': 'CA', 'display_address': ['711 Foothill Blvd', 'Ste G', 'La Cañada Flintridge, CA 91011']}","['I think you can tell a lot about a sushi restaurant by the quality of its appetizers. Today, as my boyfriend and I dug into a dish of savory garlic edamame,...', 'It was my first time at this restaurant and I was looking forward to dining here but it was very disappointing. \n\nSushi Moriawase was paper thin! Thinnest...', ""Didn't expect much before coming here, but wow what a great restaurant! Shoutout to the Head Server Richard for serving me and another yelp elite member. He...""]"
BAD Sushi,4.0,630,$$,"{'address1': '11617 Santa Monica Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90025', 'country': 'US', 'state': 'CA', 'display_address': ['11617 Santa Monica Blvd', 'Los Angeles, CA 90025']}","['Really good sushi quality! Loads of variety and all juicy good! Prices are fair. I go there about once a week and quality is very consistent! Highly recommend', ""Best roll spot on the west side!\n\nWe've had the entire menu. Best rolls:\n\nAlbacore Fever\nPlayboy\nCrazy Albacore\nCrunchy\n\nSpicy edamame is very good too."", ""We love BAD Sushi! It's become a weekly tradition with my 7 yr old daughter and her best friend. It's a restaurant all of us can enjoy. Plus the staff is...""]"
Shibuya,4.5,915,$$$,"{'address1': '4774 Park Granada', 'address2': 'Ste 8B', 'address3': '', 'city': 'Calabasas', 'zip_code': '91302', 'country': 'US', 'state': 'CA', 'display_address': ['4774 Park Granada', 'Ste 8B', 'Calabasas, CA 91302']}","['Food was great best sushi I have ever had in my whole life. The sushi chefs are all so good and kind', ""What a special place :) it's super tiny so be prepared for a line. But if I'm willing to wait you know it's good!\n\nShibuya greets you with a cucumber salad..."", 'food 5/5\natmosphere 4/5\n\nSuper yummy and great quality sushi and sashimi! Each of the rolls had an unique flavor and were skillfully made. \n\nIt was a small...']"
